"","d","d_obs","cohens_d","response","resp","p"
"1",0.56349759076474,0.574619859725035,0.892541953539928,"n",0,0.059172748217856
"2",-1.83363113784835,1.66883376050293,2.35089877959472,"y",1,0.0000122478484721957
"3",-0.409782783067622,0.359493378922921,0.501201181061892,"n",0,0.281722226615206
"4",0.684162901515508,0.753755336191697,1.0866454757361,"n",0,0.0232225745277934
"5",-0.157917306945205,0.00894324875418967,0.0115152183282381,"n",0,0.980111784225197
"6",-1.84820510917093,1.42630888954312,2.04160696994667,"n",0,0.000117776287236857
"7",1.25291566993534,0.959864155777653,1.15149553252433,"n",0,0.0167279693058177
"8",-1.78018972066037,1.50486706424246,2.46390987733674,"y",1,0.00000450814332895984
"9",0.395053817142317,0.00489006072969447,0.00926790067673385,"n",0,0.984004594143275
"10",1.44303544657419,1.19164063344635,1.91606484326702,"n",0,0.000173595596470751
"11",1.15751682253589,1.5772249164116,2.22432813357606,"y",1,0.0000264134460668917
"12",-0.539571936384233,0.329888200611164,0.495239164435167,"n",0,0.287430282283233
"13",-1.32760722470359,1.17604432286528,1.88221086808668,"y",1,0.000211251201116933
"14",-1.12413729734239,1.56311980445492,2.26782650066062,"n",0,0.0000231078146885168
"15",-0.92007678786572,0.808157819556909,1.21602099112255,"n",0,0.0116630784050108
"16",0.925506876826026,0.642629417033084,1.12001822447745,"n",0,0.0194669907774918
"17",-0.864524978545836,1.40216897860436,1.8395916881548,"n",0,0.000289267280840441
"18",-1.25956661920497,1.30832018784,1.94831553134654,"n",0,0.000135343010781338
"19",-0.00644927108815456,0.307756222742534,0.498986802281835,"n",0,0.283705647732941
"20",-0.404680250619888,0.0520632214502217,0.0698471534484008,"n",0,0.879817518238182
"21",0.383291566628167,0.846107549331475,1.11848240833334,"n",0,0.0199646614519295
"22",-0.478394348261758,1.14852402946608,1.88069488685464,"n",0,0.000238585034321244
"23",1.6423592251599,1.80686352443882,2.14210426197231,"y",1,0.0000389294240500859
"24",0.584469397620273,0.853947220411885,1.14311975501877,"n",0,0.0180221440636956
"25",1.04126238195656,0.779669736972089,1.05426743146389,"n",0,0.0272025939320304
"26",-1.87553362178221,1.37391259391904,1.99147195785353,"n",0,0.000105064252615759
"27",-1.20171848662117,1.01631916378142,2.23169789622398,"y",1,0.0000202982729154804
"28",-0.773318351404166,1.00660026284072,1.56676451813473,"n",0,0.00153468577878126
"29",0.783466235388513,0.876104101741825,1.57686456309431,"n",0,0.00144074005743593
"30",0.803575304754808,0.651366106810984,0.8934098671624,"n",0,0.059025457409341
