"","d","d_obs","cohens_d","response","resp","p"
"1",-1.6077597519261,1.28613001542421,1.82109343700418,"n",0,0.000313099873172948
"2",-0.673282587167566,0.124552255057079,0.171886100100805,"n",0,0.710093602249777
"3",1.26600415699651,1.63482914612847,2.75763710201835,"y",1,0.00000076915409685353
"4",-1.57548712026374,1.21878691059049,1.45749944414941,"n",0,0.00324521828275258
"5",1.46768894553984,1.69912718101123,2.18086613497399,"n",0,0.0000296356101367008
"6",0.404591096161526,0.447734657186769,0.637767429749391,"n",0,0.173091517849358
"7",-1.59089382881566,1.88395777442,3.18693653165369,"y",1,0.0000000491931493910347
"8",-1.14791192436171,1.11842328567776,1.62294007330682,"n",0,0.00108945006325397
"9",-1.14592649982586,0.869379580142119,1.26853899297767,"n",0,0.00883386187269038
"10",-0.976584109006015,1.1982647756258,1.76930908626148,"n",0,0.000456373101691925
"11",-0.809709083076957,1.08809107711384,1.66036988391077,"n",0,0.000882750211267555
"12",-0.0379354656234776,0.917570774971274,1.62416364078941,"n",0,0.00110974692817175
"13",-0.791948156011813,0.828830031110574,1.20062441237363,"n",0,0.0127433542317639
"14",0.192593483975684,0.270645380408092,0.452604789435417,"n",0,0.330672439300911
"15",0.0256689876202409,0.188345044371562,0.331479252848337,"n",0,0.474714834114199
"16",-0.0352137193465232,0.24508081194946,0.322697545739251,"n",0,0.486270825858779
"17",0.714116792725753,0.549668822835012,0.73517734476459,"n",0,0.11752205620105
"18",-2.07423497950861,2.00304666385097,3.14818117943627,"y",1,0.0000000384507905329705
"19",-0.555700591065694,0.644985480430563,1.12757739187118,"n",0,0.0187430704861929
"20",1.73078696970263,1.4691690419434,2.00018507948186,"n",0,0.0000980254317428961
"21",-0.760211289137607,0.306876330275257,0.378248475723659,"n",0,0.414986292591552
"22",-0.0965937713088297,0.494171679857924,0.70880391112696,"n",0,0.130737248303504
"23",-0.756127801779279,0.954435823601363,1.54455470385291,"n",0,0.00178485447598728
"24",0.0688248250198658,0.524785227815151,0.843733923051749,"n",0,0.074727427970142
"25",-1.54974625909629,1.58078535798483,2.19940978842409,"n",0,0.0000266117900946882
"26",0.407918219959694,0.717203376167268,0.976662540336355,"n",0,0.0400116143971377
"27",0.97989555595325,1.13180711763511,1.24244522761825,"n",0,0.0103864104076618
"28",-0.922075437185659,1.2229790702899,1.56042588549916,"y",1,0.00172557216551367
"29",0.971814852213083,0.345166228415308,0.569066867779698,"n",0,0.222491168545261
"30",-0.160835435473137,0.208468466385318,0.282658592047434,"n",0,0.541717132863378
